"","url","full.txt","human.txt","human.txt2"
"104","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArbovirusReport09302013.pdf","c(""                                              Chicago Department of Public Health\r\nCity of Chicago                                                                                                Department of Public Health\r\nRahm Emanuel, Mayor                                  Environmental Health                             Bechara Choucair, MD, Commissioner\r\n           West Nile Virus                           September 30, 2013\r\n                                                          Surveillance\r\n             This is the seventeenth and final week of mosquito surveillance. Mosquitoes were collected from a total\r\n             of 72 gravid traps on two consecutive days.\r\n             Mosquitoes:\r\n           Week 39 (09/22/2013 – 09/28/2013)\r\n           Total Collections (Number of Traps X Frequency of Collection)                   144\r\n           Number of Female Culex Trapped and Tested                                       505\r\n           Number of Pools Tested                                                           92\r\n           Number of Pools Positive                                                          4\r\n           Number of Community Areas with Positive Mosquitoes Pools                          4\r\n           Cumulative Totals\r\n           Total Collections (Number of Traps X Frequency of Collection)                  2450\r\n           Number of Female Culex Trapped and Tested                                     36444\r\n           Number of Pools Tested                                                         2392\r\n           Number of Pools Positive                                                        239\r\n           Number of Community Areas with Positive Mosquitoes Pools                         41\r\n             Community Areas (Cumulative): BEVERLY, WASHINGTON HEIGHTS, IRVING PARK, EDGWATER,\r\n             MOUNT GREENWOOD, GREATER GRAND CROSSING, FOREST GLEN, PORTAGE PARK,\r\n             BELMONT CRAGIN, EAST GARFIELD PARK, NEAR WEST SIDE, SOUTH DEERING, ASHBURN,\r\n             AUSTIN, NEW CITY, O’HARE, LINCOLN PARK, SOUTH SHORE, AVONDALE, RIVERDALE, LAKE\r\n             VIEW, CHATHAM, DUNNING, NORTH PARK, GAGE PARK, CHICAGO LAWN, CLEARING,\r\n             NORWOOD PARK, EDISON PARK, LINCOLN SQUARE, NORTH LAWNDALE, WEST LAWN, WEST\r\n             TOWN, SOUTH LAWNDALE, HUMBOLDT PARK, WEST PULLMAN, ROSELAND, ARCHER HEIGHTS,\r\n             ENGLEWOOD, WOODLAWN and PULLMAN.\r\n             Dead birds: No additional dead birds to report, leaving at 8 the number of dead birds testing negative\r\n             and 2 the number of dead birds testing positive.\r\n             Humans: No additional human cases to report, leaving at one the number of human cases.\r\n                                                      Risk Assessment\r\n             Chicago Department of Public Health\r\n             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621\r\n             http://www.cityofchicago.org/health                                                                  Page 1\r\n"", 
""The number of female Culex mosquitoes trapped and tested decreased by more than 50% from week 38,\r\nand the number of positive pools decreased by 67%. The risk of West Nile virus infection is decreasing\r\nfrom levels seen in previous weeks.\r\n                          Larval and Adult Mosquito Control Efforts\r\nNo adulticiding occurred during week 38.\r\nChicago Department of Public Health\r\nEnvironmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621\r\nhttp://www.cityofchicago.org/health                                                               Page 2\r\n""
)","Humans: No additional human cases to report, leaving at one the number of human cases."," No additional   to report, leaving at one the number of  "
"105","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport6112012.pdf","                                                Chicago Department of Public Health
City of Chicago                                                                                                 Department of Public Health
Rahm Emanuel, Mayor                                      Environmental Health                          Bechara Choucair, MD, Commissioner
West Nile Virus                                 June 11, 2012
                                                             Surveillance
             We have commenced our 2012 season. We have set up 74 traps within Chicago land area. Our first
             week of results was negative. Public should continue to take necessary precautions by avoiding
             mosquito bites and using repellent while outdoors.
             Larviciding: Our efforts are well underway. We plan on treating 77,000 catch basins in the public way.
             To date we have treated 48,029 catch basins.
             Mosquitoes:
                    Week 23 (6/4/12 – 6/8/12)
                    Total Collections (Number of Traps X Frequency of Collection)                129
                    Number of Female Culex Trapped and Tested                                    233
                    Number of Pools Tested                                                        57
                    Number of Pools Positive                                                      0
                    Number of Community Areas with Positive Mosquitoes Pools                       0
                    Cumulative Totals
                    Total Collections (Number of Traps X Frequency of Collection)                129
                    Number of Female Culex Trapped and Tested                                    233
                    Number of Pools Tested                                                        57
                    Number of Pools Positive                                                       0
                    Number of Community Areas with Positive Mosquitoes Pools                      0
             Dead birds: So far this season, four birds have been submitted. Of those three, one has tested negative
             for West Nile virus and one has tested positive for West Nile virus. One could not be tested. One is
             pending results.
             Humans: No human cases.
                                                          Risk Assessment
             The risk for West Nile is low in the city of Chicago.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                   Page 1
","Humans: No human cases."," 0 "
"106","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport722012..pdf","                                                Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                      Environmental Health                       Bechara Choucair, MD, Commissioner
West Nile Virus                                 July 2, 2012
                                                             Surveillance
             We have three positive pools to report this week. In response to the detection of WNV activity, we will
             increase its mosquito trapping and surveillance in the affected areas to find sources where mosquitoes
             may be breeding.
             Mosquitoes:
                    Week 26 (6/25/12 – 6/29/12)
                    Total Collections (Number of Traps X Frequency of Collection)               148
                    Number of Female Culex Trapped and Tested                                  1482
                    Number of Pools Tested                                                      121
                    Number of Pools Positive                                                     3
                    Number of Community Areas with Positive Mosquitoes Pools                     3
                    Cumulative Totals
                    Total Collections (Number of Traps X Frequency of Collection)               592
                    Number of Female Culex Trapped and Tested                                  2683
                    Number of Pools Tested                                                      368
                    Number of Pools Positive                                                     3
                    Number of Community Areas with Positive Mosquitoes Pools                     3
             Community Areas: Clearing, New City and O’Hare
             Dead birds: 23 have been submitted. Of those 23, 3 unable to test, 2 were positive, and 8 have been
             negative. The rest are pending results.
             Humans: No human cases.
                                                          Risk Assessment
             The risk for West Nile is starting to increase in the city of Chicago.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: No human cases."," 0 "
"107","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport8062012.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                   Environmental Health                          Bechara Choucair, MD, Commissioner
           West Nile Virus                            Aug 6, 2012
                                                          Surveillance
             This week we have 101 positive pools to report. We have adulticided in the far North, North
             West, South and South West areas of Chicago. We will take necessary actions to prevent
             human infection. The media will be notified prior to any adulticiding. Maps and press releases
             can be viewed on the City of Chicago webpage.
             Mosquitoes:
           Week 31 (07/30/12 –08/03/12)
           Total Collections (Number of Traps X Frequency of Collection)                 152
           Number of Female Culex Trapped and Tested                                    4718
           Number of Pools Tested                                                        245
           Number of Pools Positive                                                     101
           Number of Community Areas with Positive Mosquitoes Pools                       25
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)                1340
           Number of Female Culex Trapped and Tested                                   27420
           Number of Pools Tested                                                       1500
           Number of Pools Positive                                                      336
           Number of Community Areas with Positive Mosquitoes Pools                       57
             Community Areas: Archer Heights, Ashburn, Auburn Gresham, Austin, Avondale, Belmont Cragin,
             Beverly, Chatham, Chicago Lawn, Clearing, Dunning, Edison Park, Edgewater, Forest Glen, Greater
             Grand Crossing, Hegewisch, lake View, Lincoln Square, Norwood Park, North Park, Portage Park, South
             Deering, South Lawndale, West Lawn, West Town, and O’Hare.
             Dead birds: 25 have been submitted. Of those 24, 7 unable to test, 2 were positive, and 15 have been
             negative. One bird is pending results.
             Humans: No human cases.
                                                       Risk Assessment
             We are in a period of high risk for WNV infection in humans.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: No human cases."," 0 "
"108","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport942012.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                   Environmental Health                          Bechara Choucair, MD, Commissioner
           West Nile Virus                            September 4, 2012
                                                          Surveillance
             This week we have 4 positive pools to report.
             Mosquitoes:
           Week 35 (08/27/12 –08/31/12)
           Total Collections (Number of Traps X Frequency of Collection)                150
           Number of Female Culex Trapped and Tested                                    893
           Number of Pools Tested                                                       124
           Number of Pools Positive                                                      4
           Number of Community Areas with Positive Mosquitoes Pools                      4
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)               1,940
           Number of Female Culex Trapped and Tested                                   33157
           Number of Pools Tested                                                      2,076
           Number of Pools Positive                                                     421
           Number of Community Areas with Positive Mosquitoes Pools                      58
             Community Areas: Forest Glen, Edison Park, Belmont Cragin, South Deering.
             Dead birds: 25 have been submitted. Of those 24, 7 unable to test, 2 were positive, and 16 have been
             negative.
             Humans: 11 human cases.
                                                       Risk Assessment
             We are in a period of high risk for WNV infection in humans.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: 11 human cases."," 11  "
"109","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport61812.pdf","                                                Chicago Department of Public Health
City of Chicago                                                                                             Department of Public Health
Rahm Emanuel, Mayor                                      Environmental Health                      Bechara Choucair, MD, Commissioner
West Nile Virus                                 June 18, 2012
                                                             Surveillance
             No positives this week to report.
             Larviciding: 71565 catch basins have been treated.
             Mosquitoes:
                    Week 24 (6/11/12 – 6/15/12)
                    Total Collections (Number of Traps X Frequency of Collection)             129
                    Number of Female Culex Trapped and Tested                                 364
                    Number of Pools Tested                                                     87
                    Number of Pools Positive                                                   0
                    Number of Community Areas with Positive Mosquitoes Pools                    0
                    Cumulative Totals
                    Total Collections (Number of Traps X Frequency of Collection)             148
                    Number of Female Culex Trapped and Tested                                 597
                    Number of Pools Tested                                                    144
                    Number of Pools Positive                                                    0
                    Number of Community Areas with Positive Mosquitoes Pools                   0
             Dead birds: 13 have been submitted. Of those 13, 2 unable to test and 1 was positive. The rest are
             pending results.
             Humans: No human cases.
                                                          Risk Assessment
             The risk for West Nile is low in the city of Chicago.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                               Page 1
","Humans: No human cases."," 0 "
"110","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport7092012.pdf","                                                Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                      Environmental Health                       Bechara Choucair, MD, Commissioner
West Nile Virus                                 July 10, 2012
                                                             Surveillance
             This week we have 14 positive pools to report. We will increase surveillance, monitor basins
             and adulticide (spray) if necessary.
             Mosquitoes:
                    Week 27 (07/02/12 – 07/06/12)
                    Total Collections (Number of Traps X Frequency of Collection)              144
                    Number of Female Culex Trapped and Tested                                 5534
                    Number of Pools Tested                                                     215
                    Number of Pools Positive                                                     14
                    Number of Community Areas with Positive Mosquitoes Pools                    10
                    Cumulative Totals
                    Total Collections (Number of Traps X Frequency of Collection)              736
                    Number of Female Culex Trapped and Tested                                 8217
                    Number of Pools Tested                                                     583
                    Number of Pools Positive                                                    17
                    Number of Community Areas with Positive Mosquitoes Pools                     12
             Community Areas: Archer Heights, Ashburn, Auburn Gresham, Chicago Lawn, Dunning, Englewood,
             Forest Glen, North Lawndale, West Lawn and O’Hare.
             Dead birds: 24 have been submitted. Of those 22, 3 unable to test, 2 were positive, and 13 have been
             negative. The rest are pending results.
             Humans: No human cases.
                                                          Risk Assessment
             The risk for West Nile is starting to increase in the city of Chicago.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: No human cases."," 0 "
"111","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport8132012.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                   Environmental Health                          Bechara Choucair, MD, Commissioner
           West Nile Virus                            Aug 13, 2012
                                                          Surveillance
             This week we have 33 positive pools to report. This is a significant drop from last week which
             had 101 positive pools. We will continue to treat catch basins and collect dead birds.
             Mosquitoes:
           Week 31 (07/30/12 –08/03/12)
           Total Collections (Number of Traps X Frequency of Collection)                150
           Number of Female Culex Trapped and Tested                                   1,889
           Number of Pools Tested                                                       158
           Number of Pools Positive                                                     33
           Number of Community Areas with Positive Mosquitoes Pools                      16
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)               1,490
           Number of Female Culex Trapped and Tested                                  29,309
           Number of Pools Tested                                                      1658
           Number of Pools Positive                                                     369
           Number of Community Areas with Positive Mosquitoes Pools                      58
             Community Areas: Ashburn, Austin, Belmont Cragin, Beverly, Clearing, Dunning, Edison Park, Forest
             Glen, Gage Park, Greater Grand Crossing, Humboldt Park, Norwood Park, North Park, South Deering,
             South Lawndale, and O’Hare.
             Dead birds: 25 have been submitted. Of those 24, 7 unable to test, 2 were positive, and 16 have been
             negative.
             Humans: Two human cases.
                                                       Risk Assessment
             We are in a period of high risk for WNV infection in humans.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: Two human cases."," 2  "
"112","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport09102012.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                     Environmental Health                        Bechara Choucair, MD, Commissioner
           West Nile Virus                             September 10, 2012
                                                           Surveillance
             This week we have 5 positive pools to report. We will continue to sample catch basins and treat
             if needed.
             Mosquitoes:
           Week 35 (09/03/12 –09/07/12)
           Total Collections (Number of Traps X Frequency of Collection)                   150
           Number of Female Culex Trapped and Tested                                      1028
           Number of Pools Tested                                                          114
           Number of Pools Positive                                                         5
           Number of Community Areas with Positive Mosquitoes Pools                         3
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)                 2,090
           Number of Female Culex Trapped and Tested                                     34185
           Number of Pools Tested                                                        2,190
           Number of Pools Positive                                                        426
           Number of Community Areas with Positive Mosquitoes Pools                         58
             Community Areas: Roseland, West town, O’Hare.
             Dead birds: 25 have been submitted. Of those 24, 7 unable to test, 2 were positive, and 16 have been
             negative.
             Humans: 12 human cases.
                                                         Risk Assessment
             The risk of West Nile virus infection has decreased in the city of Chicago.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: 12 human cases."," 12  "
"113","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport6252012.pdf","                                                Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                      Environmental Health                       Bechara Choucair, MD, Commissioner
West Nile Virus                                 June 26, 2012
                                                             Surveillance
             No positives this week to report.
             Larviciding: As of Friday, June 22, 2012, we have put out our entire stock of product.
             Mosquitoes:
                    Week 25 (6/17/12 – 6/23/12)
                    Total Collections (Number of Traps X Frequency of Collection)               148
                    Number of Female Culex Trapped and Tested                                   604
                    Number of Pools Tested                                                      103
                    Number of Pools Positive                                                     0
                    Number of Community Areas with Positive Mosquitoes Pools                     0
                    Cumulative Totals
                    Total Collections (Number of Traps X Frequency of Collection)               444
                    Number of Female Culex Trapped and Tested                                  1201
                    Number of Pools Tested                                                      350
                    Number of Pools Positive                                                     0
                    Number of Community Areas with Positive Mosquitoes Pools                     0
             Dead birds: 21 have been submitted. Of those 21, 2 unable to test, 1 was positive, and 5 have been
             negative. The rest are pending results.
             Humans: No human cases.
                                                          Risk Assessment
             The risk for West Nile is low in the city of Chicago.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: No human cases."," 0 "
"114","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport7162012.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                               Department of Public Health
Rahm Emanuel, Mayor                                     Environmental Health                         Bechara Choucair, MD, Commissioner
West Nile Virus                                July 16, 2012
                                                             Surveillance
             This week we have 27 positive pools to report. We have adulticided in the far North West areas
             of Chicago. Our positive pools nearly doubled in the last week. We will take necessary actions
             to prevent human infection. The media will be notified prior to any adulticiding. Maps and press
             releases can be viewed on the City of Chicago webpage.
             Mosquitoes:
                    Week 28 (07/09/12 – 07/13/12)
                    Total Collections (Number of Traps X Frequency of Collection)               150
                    Number of Female Culex Trapped and Tested                                  3412
                    Number of Pools Tested                                                      191
                    Number of Pools Positive                                                      27
                    Number of Community Areas with Positive Mosquitoes Pools                     11
                    Cumulative Totals
                    Total Collections (Number of Traps X Frequency of Collection)               886
                    Number of Female Culex Trapped and Tested                                 11629
                    Number of Pools Tested                                                      774
                    Number of Pools Positive                                                     44
                    Number of Community Areas with Positive Mosquitoes Pools                      18
             Community Areas: Archer Heights, Austin, Beverly, Clearing, Dunning, Forest Glen, North Park, South
             Lawndale, Washington Heights, West Lawn and O’Hare.
             Dead birds: 24 have been submitted. Of those 24, 3 unable to test, 2 were positive, and 15 have been
             negative. The rest are pending results.
             Humans: No human cases.
                                                         Risk Assessment
             The risk for West Nile is increasing in the city of Chicago.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                 Page 1
","Humans: No human cases."," 0 "
"115","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport8202012.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                   Environmental Health                          Bechara Choucair, MD, Commissioner
           West Nile Virus                            Aug 20, 2012
                                                          Surveillance
             This week we have 36 positive pools to report. We will continue to treat catch basins and collect
             dead birds. We will be spraying in our Auburn Gresham community Wednesday night. The
             media will be notified prior to any adulticiding. Maps and press releases can be viewed on the
             City of Chicago webpage.
             Mosquitoes:
           Week 33 (08/13/12 –08/17/12)
           Total Collections (Number of Traps X Frequency of Collection)                150
           Number of Female Culex Trapped and Tested                                   1,927
           Number of Pools Tested                                                       170
           Number of Pools Positive                                                      36
           Number of Community Areas with Positive Mosquitoes Pools                      15
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)               1,640
           Number of Female Culex Trapped and Tested                                  31,236
           Number of Pools Tested                                                      1,828
           Number of Pools Positive                                                     405
           Number of Community Areas with Positive Mosquitoes Pools                      58
             Community Areas: Archer Heights, Austin, Auburn Gresham, Belmont Cragin, Dunning, Forest Glen,
             Gage Park, Greater Grand Crossing, Lincoln Square, New City, North Park, Roseland, South Deering,
             South Lawndale, Washington Heights, and O’Hare.
             Dead birds: 25 have been submitted. Of those 24, 7 unable to test, 2 were positive, and 16 have been
             negative.
             Humans: Six human cases.
                                                       Risk Assessment
             We are in a period of high risk for WNV infection in humans.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: Six human cases."," 6  "
"116","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport09172012.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                     Environmental Health                        Bechara Choucair, MD, Commissioner
           West Nile Virus                             September 17, 2012
                                                           Surveillance
             This week we have 9 positive pools all in O’Hare.
             Mosquitoes:
           Week 35 (09/10/12 –09/14/12)
           Total Collections (Number of Traps X Frequency of Collection)                  150
           Number of Female Culex Trapped and Tested                                      983
           Number of Pools Tested                                                          89
           Number of Pools Positive                                                        9
           Number of Community Areas with Positive Mosquitoes Pools                         1
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)                 2,240
           Number of Female Culex Trapped and Tested                                     35,168
           Number of Pools Tested                                                        2,279
           Number of Pools Positive                                                       435
           Number of Community Areas with Positive Mosquitoes Pools                        58
             Community Areas: O’Hare
             Dead birds: 25 have been submitted. Of those 24, 7 unable to test, 2 were positive, and 16 have been
             negative.
             Humans: 14 human cases.
                                                         Risk Assessment
             The risk of West Nile virus infection has decreased in the city of Chicago.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: 14 human cases."," 14  "
"117","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport7232012.pdf","                                              Chicago Department of Public Health
City of Chicago                                                                                               Department of Public Health
Rahm Emanuel, Mayor                                    Environmental Health                          Bechara Choucair, MD, Commissioner
West Nile Virus                               July 23, 2012
                                                           Surveillance
             This week we have 75 positive pools to report. We have adulticided in the far North West and
             South West areas of Chicago. Our positive pools nearly doubled in the last week. We will take
             necessary actions to prevent human infection. The media will be notified prior to any
             adulticiding. Maps and press releases can be viewed on the City of Chicago webpage.
             Mosquitoes:
                    Week 29 (07/16/12 – 07/20/12)
                    Total Collections (Number of Traps X Frequency of Collection)               150
                    Number of Female Culex Trapped and Tested                                  6057
                    Number of Pools Tested                                                      244
                    Number of Pools Positive                                                     75
                    Number of Community Areas with Positive Mosquitoes Pools                     27
                    Cumulative Totals
                    Total Collections (Number of Traps X Frequency of Collection)              1036
                    Number of Female Culex Trapped and Tested                                 17686
                    Number of Pools Tested                                                     1018
                    Number of Pools Positive                                                    122
                    Number of Community Areas with Positive Mosquitoes Pools                      45
             Community Areas: Ashburn, Auburn Gresham, Austin, Avondale, Beverly, Chicago Lawn, Clearing,
             Dunning, Edison Park, Edgewater, Forest Glen, Greater Grand Crossing, Hegewisch, Irving Park, Lincoln
             Square, Mount Greenwood, New City, Norwood, North Park, Pullman, Roseland, South Deering, South
             Lawndale, Uptown, West Lawn, West Pullman, West Town, and O’Hare.
             Dead birds: 24 have been submitted. Of those 24, 3 unable to test, 2 were positive, and 15 have been
             negative. The rest are pending results.
             Humans: No human cases.
                                                        Risk Assessment
             We are entering the period of high risk for WNV infection in humans.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                 Page 1
","Humans: No human cases."," 0 "
"118","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport8272012.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                   Environmental Health                          Bechara Choucair, MD, Commissioner
           West Nile Virus                            Aug 27, 2012
                                                          Surveillance
             This week we have 12 positive pools to report.
             Mosquitoes:
           Week 34 (08/20/12 –08/24/12)
           Total Collections (Number of Traps X Frequency of Collection)                150
           Number of Female Culex Trapped and Tested                                   1028
           Number of Pools Tested                                                       124
           Number of Pools Positive                                                      12
           Number of Community Areas with Positive Mosquitoes Pools                      8
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)               1,790
           Number of Female Culex Trapped and Tested                                  32,264
           Number of Pools Tested                                                      1,952
           Number of Pools Positive                                                     417
           Number of Community Areas with Positive Mosquitoes Pools                      58
             Community Areas: Archer Heights, Austin, Dunning, Hegewisch, North Park, Washington Heights, West
             Town and O’Hare.
             Dead birds: 25 have been submitted. Of those 24, 7 unable to test, 2 were positive, and 16 have been
             negative.
             Humans: 8 human cases.
                                                       Risk Assessment
             We are in a period of high risk for WNV infection in humans.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: 8 human cases."," 8  "
"119","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport09242012.pdf","                                               Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                     Environmental Health                        Bechara Choucair, MD, Commissioner
           West Nile Virus                             September 24, 2012
                                                           Surveillance
             This week we have 1 positive pool at O’Hare to report.
             Mosquitoes:
           Week 38 (09/17/12 –09/21/12)
           Total Collections (Number of Traps X Frequency of Collection)                  150
           Number of Female Culex Trapped and Tested                                      286
           Number of Pools Tested                                                          90
           Number of Pools Positive                                                        1
           Number of Community Areas with Positive Mosquitoes Pools                        1
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)                 2,390
           Number of Female Culex Trapped and Tested                                     35,454
           Number of Pools Tested                                                        2,369
           Number of Pools Positive                                                       436
           Number of Community Areas with Positive Mosquitoes Pools                        58
             Community Areas: O’Hare
             Dead birds: 25 have been submitted. Of those 25, 7 unable to test, 2 were positive, and 16 have been
             negative.
             Humans: 14 human cases.
                                                         Risk Assessment
             The risk of West Nile virus infection has decreased in the city of Chicago.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: 14 human cases."," 14  "
"120","https://www.chicago.gov/content/dam/city/depts/cdph/food_env/general/West_Nile_Virus/ArboReport7302012.pdf","                                              Chicago Department of Public Health
City of Chicago                                                                                              Department of Public Health
Rahm Emanuel, Mayor                                    Environmental Health                         Bechara Choucair, MD, Commissioner
           West Nile Virus                             July 31, 2012
                                                          Surveillance
             This week we have 113 positive pools to report. We have adulticided in the far North West,
             South and South West areas of Chicago. We will take necessary actions to prevent human
             infection. The media will be notified prior to any adulticiding. Maps and press releases can be
             viewed on the City of Chicago webpage.
             Mosquitoes:
           Week 30 (07/23/12 – 07/27/12)
           Total Collections (Number of Traps X Frequency of Collection)                 152
           Number of Female Culex Trapped and Tested                                    5016
           Number of Pools Tested                                                        237
           Number of Pools Positive                                                     113
           Number of Community Areas with Positive Mosquitoes Pools                       34
           Cumulative Totals
           Total Collections (Number of Traps X Frequency of Collection)                1188
           Number of Female Culex Trapped and Tested                                   22702
           Number of Pools Tested                                                       1255
           Number of Pools Positive                                                      235
           Number of Community Areas with Positive Mosquitoes Pools                       56
             Community Areas: Archer Heights, Ashburn, Auburn Gresham, Austin, Avondale, Belmont Cragin,
             Beverly, Chatham, Clearing, Dunning, Edison Park, Edgewater, Forest Glen, Greater Grand Crossing,
             Hegewisch, Humboldt Park, Irving Park, Lincoln Square, McKinley Park, Mount Greenwood, New City,
             Norwood Park, North Park, Portage Park, Riverdale, South Deering, South Lawndale, Washington
             Heights, West Lawn, West Pullman, West Town, and O’Hare.
             Dead birds: 24 have been submitted. Of those 24, 7 unable to test, 2 were positive, and 15 have been
             negative.
             Humans: No human cases.
                                                        Risk Assessment
             We are entering a period of high risk for WNV infection in humans.
             Chicago Department of Public Health
             Environmental Health • 2133 W. Lexington, Chicago IL 60612 • 746-6621
             http://www.cityofchicago.org/health                                                                Page 1
","Humans: No human cases."," 0 "
