"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SN53","SN53_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX32","SX32_ATTRIBUTES","SX52","SX52_ATTRIBUTES","SX53","SX53_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"4742","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-04-21",6.71,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1344,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,51,",,W",34,",,W",NA,"",50,",,W",30,",,W",NA,"",NA,"",NA,"",14.1,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4743","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-04-22",10.74,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1604,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,53,",,W",40,",,W",NA,"",30,",,W",350,",,W",NA,"",NA,"",NA,"",23,",,W",31.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4744","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-04-23",6.93,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1130,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,58,",,W",35,",,W",NA,"",350,",,W",350,",,W",NA,"",NA,"",NA,"",21,",,W",28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4745","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-04-24",4.7,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1000,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,65,",,W",32,",,W",NA,"",310,",,W",280,",,W",NA,"",NA,"",NA,"",14.1,",,W",17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4746","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-04-25",4.92,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1653,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,58,",,W",47,",,W",NA,"",60,",,W",50,",,W",NA,"",NA,"",NA,"",13,",,W",16.1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4747","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-04-26",8.95,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1331,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,54,",,W",35,",,W",NA,"",350,",,W",40,",,W",NA,"",NA,"",NA,"",21,",,W",28,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4748","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-04-27",7.38,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1835,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,51,",,W",35,",,W",NA,"",50,",,W",50,",,W",NA,"",NA,"",NA,"",16.1,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4749","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-04-28",9.62,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1117,",,W",0.13,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,48,",,W",44,",,W",NA,"",60,",,W",110,",,W",NA,"",NA,"",NA,"",17,",,W",25.9,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4750","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-04-29",6.71,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",757,",,W",0.15,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,55,",,W",43,",,W",NA,"",60,",,W",70,",,W",NA,"",NA,"",NA,"",16.1,",,W",21.9,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4751","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-04-30",2.68,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",2,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,62,",,W",48,",,W",NA,"",280,",,W",130,",,W",NA,"",NA,"",NA,"",8.9,",,W",13,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4752","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-01",6.04,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1340,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,64,",,W",45,",,W",NA,"",130,",,W",110,",,W",NA,"",NA,"",NA,"",12.1,",,W",16.1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4753","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-02",7.61,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1335,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,81,",,W",59,",,W",NA,"",200,",,W",240,",,W",NA,"",NA,"",NA,"",19.9,",,W",28,",,W",NA,"",1,",,W",1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4754","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-03",11.18,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1311,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,87,",,W",64,",,W",NA,"",230,",,W",210,",,W",NA,"",NA,"",NA,"",23,",,W",31.1,",,W",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4755","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-04",8.5,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",254,",,W",0.12,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,75,",,W",55,",,W",NA,"",150,",,W",150,",,W",NA,"",NA,"",NA,"",25.1,",,W",31.1,",,W",NA,"",1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4756","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-05",6.93,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",949,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,57,",,W",51,",,W",NA,"",50,",,W",40,",,W",NA,"",NA,"",NA,"",14.1,",,W",18.1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4757","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-06",4.92,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1133,",,W",0.33,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,65,",,W",50,",,W",NA,"",320,",,W",320,",,W",NA,"",NA,"",NA,"",18.1,",,W",23,",,W",NA,"",1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4758","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-07",4.25,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1607,",,W",0.12,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,65,",,W",51,",,W",NA,"",320,",,W",310,",,W",NA,"",NA,"",NA,"",10.1,",,W",14.1,",,W",NA,"",1,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4759","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-08",7.16,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1206,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,71,",,W",49,",,W",NA,"",290,",,W",290,",,W",NA,"",NA,"",NA,"",17,",,W",23.9,",,W",NA,"",1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4760","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-09",4.92,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1457,",,W",0.01,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,57,",,W",44,",,W",NA,"",40,",,W",40,",,W",NA,"",NA,"",NA,"",15,",,W",19.9,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4761","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-10",3.8,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1440,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,65,",,W",43,",,W",NA,"",20,",,W",60,",,W",NA,"",NA,"",NA,"",10.1,",,W",15,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4762","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-11",8.05,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1304,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,79,",,W",43,",,W",NA,"",180,",,W",180,",,W",NA,"",NA,"",NA,"",19.9,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4763","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-12",7.16,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1101,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,70,",,W",54,",,W",NA,"",20,",,W",20,",,W",NA,"",NA,"",NA,"",21,",,W",30,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4764","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-13",5.14,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1159,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,70,",,W",47,",,W",NA,"",20,",,W",40,",,W",NA,"",NA,"",NA,"",14.1,",,W",18.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4765","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-14",2.91,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1646,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,81,",,W",43,",,W",NA,"",130,",,W",110,",,W",NA,"",NA,"",NA,"",12.1,",,W",16.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4766","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-15",9.4,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1816,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,87,",,W",53,",,W",NA,"",330,",,W",320,",,W",NA,"",NA,"",NA,"",28,",,W",38.9,",,W",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4767","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-16",7.38,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",24,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,63,",,W",46,",,W",NA,"",20,",,W",10,",,W",NA,"",NA,"",NA,"",19.9,",,W",31.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4768","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-17",3.8,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1316,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,70,",,W",43,",,W",NA,"",140,",,W",150,",,W",NA,"",NA,"",NA,"",13,",,W",17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4769","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-18",5.82,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1507,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,83,",,W",48,",,W",NA,"",160,",,W",150,",,W",NA,"",NA,"",NA,"",16.1,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4770","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-19",6.26,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1139,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,90,",,W",55,",,W",NA,"",200,",,W",190,",,W",NA,"",NA,"",NA,"",18.1,",,W",25.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4771","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-20",9.84,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1607,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,91,",,W",63,",,W",NA,"",180,",,W",300,",,W",NA,"",NA,"",NA,"",25.9,",,W",32,",,W",NA,"",NA,"",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4772","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-21",10.07,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1121,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,65,",,W",50,",,W",NA,"",10,",,W",50,",,W",NA,"",NA,"",NA,"",23,",,W",35.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4773","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-22",4.7,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1424,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,67,",,W",45,",,W",NA,"",50,",,W",80,",,W",NA,"",NA,"",NA,"",12.1,",,W",17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4774","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-23",6.04,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1625,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,81,",,W",45,",,W",NA,"",170,",,W",150,",,W",NA,"",NA,"",NA,"",17,",,W",21,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4775","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-24",17,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1606,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,90,",,W",62,",,W",NA,"",170,",,W",170,",,W",NA,"",NA,"",NA,"",31.1,",,W",42.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4776","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-25",7.16,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",31,",,W",0,"T,,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,82,",,W",61,",,W",NA,"",200,",,W",210,",,W",NA,"",NA,"",NA,"",23,",,W",29.1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4777","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-26",7.83,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1504,",,W",0.87,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,78,",,W",57,",,W",NA,"",320,",,W",10,",,W",NA,"",NA,"",NA,"",21,",,W",25.9,",,W",NA,"",1,",,W",1,",,W",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4778","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-27",8.28,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1533,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,95,",,W",65,",,W",NA,"",180,",,W",170,",,W",NA,"",NA,"",NA,"",21,",,W",23.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4779","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-28",12.97,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1547,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,93,",,W",75,",,W",NA,"",180,",,W",250,",,W",NA,"",NA,"",NA,"",25.9,",,W",40.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4780","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-29",10.51,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",1602,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,84,",,W",60,",,W",NA,"",270,",,W",270,",,W",NA,"",NA,"",NA,"",25.1,",,W",36.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4781","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-30",7.16,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",842,",,W",0,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,67,",,W",51,",,W",NA,"",30,",,W",310,",,W",NA,"",NA,"",NA,"",16.1,",,W",21.9,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
"4782","USW00004838","CHICAGO PALWAUKEE AIRPORT, IL US",42.12083,-87.90472,193.9,"2012-05-31",8.5,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",620,",,W",0.87,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,53,",,W",46,",,W",NA,"",30,",,W",50,",,W",NA,"",NA,"",NA,"",14.1,",,W",21,",,W",NA,"",1,",,W",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,""
